pc_time_s,recording,idx,t_us,red,ir,green,rb_used,flags,finger,underflow,overflow,catchup
1767649027.9306817,0,12425,127268437,138372,189375,0,0,9,1,0,0,1
1767649027.9323559,0,12426,127278437,138372,189375,0,0,11,1,1,0,1
1767649027.9339645,0,12427,127288437,138372,189375,0,0,11,1,1,0,1
1767649027.9354596,0,12428,127298437,138372,189375,0,0,11,1,1,0,1
1767649027.9370217,0,12429,127308437,138372,189375,0,0,11,1,1,0,1
1767649027.979981,0,12430,127318437,138377,189403,0,1,1,1,0,0,0
1767649027.9814749,0,12431,127328437,138379,189376,0,0,9,1,0,0,1
1767649027.9830995,0,12432,127338437,138379,189376,0,0,11,1,1,0,1
1767649027.9846516,0,12433,127348437,138379,189376,0,0,11,1,1,0,1
1767649027.9864023,0,12434,127358437,138379,189376,0,0,11,1,1,0,1
1767649028.0289981,0,12435,127368437,138401,189378,0,1,9,1,0,0,1
1767649028.0306716,0,12436,127378437,138375,189386,0,0,9,1,0,0,1
1767649028.0324345,0,12437,127388437,138375,189386,0,0,11,1,1,0,1
1767649028.0340166,0,12438,127398437,138375,189386,0,0,11,1,1,0,1
1767649028.0356164,0,12439,127408437,138375,189386,0,0,11,1,1,0,1
1767649028.0790274,0,12440,127418437,138428,189372,0,1,1,1,0,0,0
1767649028.0806146,0,12441,127428437,138384,189400,0,0,9,1,0,0,1
1767649028.0821736,0,12442,127438437,138384,189400,0,0,11,1,1,0,1
1767649028.0839696,0,12443,127448437,138384,189400,0,0,11,1,1,0,1
1767649028.085685,0,12444,127458437,138384,189400,0,0,11,1,1,0,1
1767649028.0872476,0,12445,127468437,138384,189400,0,0,11,1,1,0,1
1767649028.129988,0,12446,127478437,138332,189448,0,1,9,1,0,0,1
1767649028.1315618,0,12447,127488437,138323,189461,0,0,9,1,0,0,1
1767649028.133177,0,12448,127498437,138323,189461,0,0,11,1,1,0,1
1767649028.1348083,0,12449,127508437,138323,189461,0,0,11,1,1,0,1
1767649028.1375382,0,12450,127518437,138323,189461,0,0,3,1,1,0,0
1767649028.1799798,0,12451,127528437,138335,189479,0,1,9,1,0,0,1
1767649028.1814988,0,12452,127538437,138352,189481,0,0,9,1,0,0,1
1767649028.1831434,0,12453,127548437,138352,189481,0,0,11,1,1,0,1
1767649028.184919,0,12454,127558437,138352,189481,0,0,11,1,1,0,1
1767649028.1866012,0,12455,127568437,138352,189481,0,0,11,1,1,0,1
1767649028.229517,0,12456,127578437,138394,189367,0,1,9,1,0,0,1
1767649028.230656,0,12457,127588437,138353,189339,0,0,9,1,0,0,1
1767649028.2323613,0,12458,127598437,138353,189339,0,0,11,1,1,0,1
1767649028.2350018,0,12459,127608437,138353,189339,0,0,11,1,1,0,1
1767649028.2368073,0,12460,127618437,138353,189339,0,0,3,1,1,0,0
1767649028.2791574,0,12461,127628437,138359,189377,0,1,9,1,0,0,1
1767649028.2813249,0,12462,127638437,138387,189394,0,0,9,1,0,0,1
1767649028.2823577,0,12463,127648437,138387,189394,0,0,11,1,1,0,1
1767649028.2849386,0,12464,127658437,138387,189394,0,0,11,1,1,0,1
1767649028.2855768,0,12465,127668437,138387,189394,0,0,11,1,1,0,1
1767649028.2872367,0,12466,127678437,138387,189394,0,0,11,1,1,0,1
1767649028.3299592,0,12467,127688437,138347,189462,0,1,9,1,0,0,1
1767649028.3315468,0,12468,127698437,138321,189449,0,0,9,1,0,0,1
1767649028.3330708,0,12469,127708437,138321,189449,0,0,11,1,1,0,1
1767649028.3361905,0,12470,127718437,138321,189449,0,0,3,1,1,0,0
1767649028.3789275,0,12471,127728437,138370,189380,0,1,9,1,0,0,1
1767649028.3805506,0,12472,127738437,138395,189381,0,0,9,1,0,0,1
1767649028.382323,0,12473,127748437,138395,189381,0,0,11,1,1,0,1
1767649028.3838632,0,12474,127758437,138395,189381,0,0,11,1,1,0,1
1767649028.3854382,0,12475,127768437,138395,189381,0,0,11,1,1,0,1
1767649028.3869328,0,12476,127778437,138395,189381,0,0,11,1,1,0,1
1767649028.4289775,0,12477,127788437,138404,189378,0,1,9,1,0,0,1
1767649028.4307358,0,12478,127798437,138417,189390,0,0,9,1,0,0,1
1767649028.4322226,0,12479,127808437,138417,189390,0,0,11,1,1,0,1
1767649028.434804,0,12480,127818437,138417,189390,0,0,3,1,1,0,0
1767649028.4364526,0,12481,127828437,138417,189390,0,0,11,1,1,0,1
1767649028.4788263,0,12482,127838437,138396,189381,0,1,9,1,0,0,1
1767649028.4805317,0,12483,127848437,138377,189378,0,0,9,1,0,0,1
1767649028.4821956,0,12484,127858437,138377,189378,0,0,11,1,1,0,1
1767649028.4838636,0,12485,127868437,138377,189378,0,0,11,1,1,0,1
1767649028.4853601,0,12486,127878437,138377,189378,0,0,11,1,1,0,1
1767649028.4869125,0,12487,127888437,138377,189378,0,0,11,1,1,0,1
1767649028.529124,0,12488,127898437,138401,189389,0,1,9,1,0,0,1
1767649028.530726,0,12489,127908437,138368,189369,0,0,9,1,0,0,1
1767649028.5333958,0,12490,127918437,138368,189369,0,0,3,1,1,0,0
1767649028.5351634,0,12491,127928437,138368,189369,0,0,11,1,1,0,1
1767649028.5366678,0,12492,127938437,138368,189369,0,0,11,1,1,0,1
1767649028.5788865,0,12493,127948437,138402,189349,0,1,9,1,0,0,1
1767649028.5807796,0,12494,127958437,138386,189376,0,0,9,1,0,0,1
1767649028.5820694,0,12495,127968437,138386,189376,0,0,11,1,1,0,1
1767649028.5838184,0,12496,127978437,138386,189376,0,0,11,1,1,0,1
1767649028.5857115,0,12497,127988437,138386,189376,0,0,11,1,1,0,1
1767649028.5870285,0,12498,127998437,138386,189376,0,0,11,1,1,0,1
1767649028.628876,0,12499,128008437,138407,189403,0,1,9,1,0,0,1
1767649028.6314652,0,12500,128018437,138420,189380,0,0,1,1,0,0,0
1767649028.6331906,0,12501,128028437,138420,189380,0,0,11,1,1,0,1
1767649028.6348672,0,12502,128038437,138420,189380,0,0,11,1,1,0,1
1767649028.636362,0,12503,128048437,138420,189380,0,0,11,1,1,0,1
1767649028.6788735,0,12504,128058437,138402,189413,0,1,9,1,0,0,1
1767649028.6805532,0,12505,128068437,138396,189399,0,0,9,1,0,0,1
1767649028.682273,0,12506,128078437,138396,189399,0,0,11,1,1,0,1
1767649028.6840343,0,12507,128088437,138396,189399,0,0,11,1,1,0,1
1767649028.6856651,0,12508,128098437,138396,189399,0,0,11,1,1,0,1
1767649028.6872737,0,12509,128108437,138396,189399,0,0,11,1,1,0,1
1767649028.730929,0,12510,128118437,138280,189457,0,1,1,1,0,0,0
1767649028.7327354,0,12511,128128437,138328,189444,0,0,9,1,0,0,1
1767649028.7341542,0,12512,128138437,138328,189444,0,0,11,1,1,0,1
1767649028.7358267,0,12513,128148437,138328,189444,0,0,11,1,1,0,1
1767649028.7375314,0,12514,128158437,138328,189444,0,0,11,1,1,0,1
1767649028.7797954,0,12515,128168437,138286,189418,0,1,9,1,0,0,1
1767649028.7814574,0,12516,128178437,138284,189437,0,0,9,1,0,0,1
1767649028.7830758,0,12517,128188437,138284,189437,0,0,11,1,1,0,1
1767649028.785093,0,12518,128198437,138284,189437,0,0,11,1,1,0,1
1767649028.7864442,0,12519,128208437,138284,189437,0,0,11,1,1,0,1
1767649028.8298414,0,12520,128218437,138403,189426,0,1,1,1,0,0,0
1767649028.8315208,0,12521,128228437,138380,189412,0,0,9,1,0,0,1
1767649028.8330588,0,12522,128238437,138380,189412,0,0,11,1,1,0,1
1767649028.834739,0,12523,128248437,138380,189412,0,0,11,1,1,0,1
1767649028.8364685,0,12524,128258437,138380,189412,0,0,11,1,1,0,1
1767649028.87885,0,12525,128268437,138390,189406,0,1,9,1,0,0,1
1767649028.880513,0,12526,128278437,138378,189400,0,0,9,1,0,0,1
1767649028.8821075,0,12527,128288437,138378,189400,0,0,11,1,1,0,1
1767649028.8836505,0,12528,128298437,138378,189400,0,0,11,1,1,0,1
1767649028.8851857,0,12529,128308437,138378,189400,0,0,11,1,1,0,1
1767649028.9290066,0,12530,128318437,138359,189430,0,1,1,1,0,0,0
1767649028.9305615,0,12531,128328437,138348,189429,0,0,9,1,0,0,1
1767649028.93236,0,12532,128338437,138348,189429,0,0,11,1,1,0,1
1767649028.933906,0,12533,128348437,138348,189429,0,0,11,1,1,0,1
1767649028.9355404,0,12534,128358437,138348,189429,0,0,11,1,1,0,1
1767649028.9371114,0,12535,128368437,138348,189429,0,0,11,1,1,0,1
1767649028.9789197,0,12536,128378437,138379,189444,0,1,9,1,0,0,1
1767649028.980616,0,12537,128388437,138346,189448,0,0,9,1,0,0,1
1767649028.9823854,0,12538,128398437,138346,189448,0,0,11,1,1,0,1
1767649028.9839852,0,12539,128408437,138346,189448,0,0,11,1,1,0,1
1767649028.9867327,0,12540,128418437,138346,189448,0,0,3,1,1,0,0
1767649029.0289538,0,12541,128428437,138352,189452,0,1,9,1,0,0,1
1767649029.030457,0,12542,128438437,138350,189462,0,0,9,1,0,0,1
1767649029.0320518,0,12543,128448437,138350,189462,0,0,11,1,1,0,1
1767649029.0337262,0,12544,128458437,138350,189462,0,0,11,1,1,0,1
1767649029.0351672,0,12545,128468437,138350,189462,0,0,11,1,1,0,1
1767649029.0369854,0,12546,128478437,138350,189462,0,0,11,1,1,0,1
1767649029.0789928,0,12547,128488437,138352,189466,0,1,9,1,0,0,1
1767649029.08081,0,12548,128498437,138356,189443,0,0,9,1,0,0,1
1767649029.082607,0,12549,128508437,138356,189443,0,0,11,1,1,0,1
1767649029.0850801,0,12550,128518437,138356,189443,0,0,3,1,1,0,0
1767649029.08687,0,12551,128528437,138356,189443,0,0,11,1,1,0,1
1767649029.1309621,0,12552,128538437,138324,189440,0,1,9,1,0,0,1
1767649029.1326745,0,12553,128548437,138329,189418,0,0,9,1,0,0,1
1767649029.1343837,0,12554,128558437,138329,189418,0,0,11,1,1,0,1
1767649029.1358225,0,12555,128568437,138329,189418,0,0,11,1,1,0,1
1767649029.1375313,0,12556,128578437,138329,189418,0,0,11,1,1,0,1
1767649029.1799555,0,12557,128588437,138368,189452,0,1,9,1,0,0,1
1767649029.1816015,0,12558,128598437,138328,189438,0,0,9,1,0,0,1
1767649029.1831596,0,12559,128608437,138328,189438,0,0,11,1,1,0,1
1767649029.230961,0,12560,128618437,138350,189435,0,0,1,1,0,0,0
1767649029.2327282,0,12561,128628437,138350,189435,0,0,11,1,1,0,1
1767649029.2343628,0,12562,128638437,138350,189435,0,0,11,1,1,0,1
1767649029.2359474,0,12563,128648437,138350,189435,0,0,11,1,1,0,1
1767649029.2375574,0,12564,128658437,138350,189435,0,0,11,1,1,0,1
1767649029.2799065,0,12565,128668437,138371,189439,0,1,9,1,0,0,1
1767649029.2815573,0,12566,128678437,138336,189452,0,0,9,1,0,0,1
1767649029.2830756,0,12567,128688437,138336,189452,0,0,11,1,1,0,1
1767649029.2848449,0,12568,128698437,138336,189452,0,0,11,1,1,0,1
1767649029.28652,0,12569,128708437,138336,189452,0,0,11,1,1,0,1
1767649029.3318696,0,12570,128718437,138362,189462,0,1,1,1,0,0,0
1767649029.3333938,0,12571,128728437,138335,189466,0,0,9,1,0,0,1
1767649029.3350608,0,12572,128738437,138335,189466,0,0,11,1,1,0,1
1767649029.336827,0,12573,128748437,138335,189466,0,0,11,1,1,0,1
1767649029.3808186,0,12574,128758437,138327,189475,0,1,9,1,0,0,1
1767649029.3824792,0,12575,128768437,138325,189431,0,0,9,1,0,0,1
1767649029.384196,0,12576,128778437,138325,189431,0,0,11,1,1,0,1
1767649029.3858538,0,12577,128788437,138325,189431,0,0,11,1,1,0,1
1767649029.3873713,0,12578,128798437,138325,189431,0,0,11,1,1,0,1
1767649029.4298744,0,12579,128808437,138369,189440,0,1,9,1,0,0,1
1767649029.433317,0,12580,128818437,138369,189434,0,0,1,1,0,0,0
1767649029.4350057,0,12581,128828437,138369,189434,0,0,11,1,1,0,1
1767649029.436668,0,12582,128838437,138369,189434,0,0,11,1,1,0,1
1767649029.4808486,0,12583,128848437,138337,189409,0,1,9,1,0,0,1
1767649029.4826362,0,12584,128858437,138339,189447,0,0,9,1,0,0,1
1767649029.4842951,0,12585,128868437,138339,189447,0,0,11,1,1,0,1
1767649029.4858918,0,12586,128878437,138339,189447,0,0,11,1,1,0,1
1767649029.487534,0,12587,128888437,138339,189447,0,0,11,1,1,0,1
1767649029.5300226,0,12588,128898437,138368,189464,0,1,9,1,0,0,1
1767649029.5345962,0,12589,128908437,138346,189434,0,0,9,1,0,0,1
1767649029.5347114,0,12590,128918437,138346,189434,0,0,3,1,1,0,0
1767649029.5367296,0,12591,128928437,138346,189434,0,0,11,1,1,0,1
1767649029.537531,0,12592,128938437,138346,189434,0,0,11,1,1,0,1
1767649029.5798347,0,12593,128948437,138378,189453,0,1,9,1,0,0,1
1767649029.5814614,0,12594,128958437,138359,189435,0,0,9,1,0,0,1
1767649029.5830667,0,12595,128968437,138359,189435,0,0,11,1,1,0,1
1767649029.5848162,0,12596,128978437,138359,189435,0,0,11,1,1,0,1
1767649029.5865397,0,12597,128988437,138359,189435,0,0,11,1,1,0,1
1767649029.6308513,0,12598,128998437,138359,189464,0,1,9,1,0,0,1
1767649029.6326318,0,12599,129008437,138346,189444,0,0,9,1,0,0,1
1767649029.6353714,0,12600,129018437,138346,189444,0,0,3,1,1,0,0
1767649029.6370754,0,12601,129028437,138346,189444,0,0,11,1,1,0,1
1767649029.6797411,0,12602,129038437,138358,189415,0,1,9,1,0,0,1
1767649029.6814413,0,12603,129048437,138329,189439,0,0,9,1,0,0,1
1767649029.6831205,0,12604,129058437,138329,189439,0,0,11,1,1,0,1
1767649029.6850288,0,12605,129068437,138329,189439,0,0,11,1,1,0,1
1767649029.6864545,0,12606,129078437,138329,189439,0,0,11,1,1,0,1
1767649029.7308497,0,12607,129088437,138336,189447,0,1,9,1,0,0,1
1767649029.732473,0,12608,129098437,138353,189446,0,0,9,1,0,0,1
1767649029.7340393,0,12609,129108437,138353,189446,0,0,11,1,1,0,1
1767649029.7367785,0,12610,129118437,138353,189446,0,0,3,1,1,0,0
1767649029.7809634,0,12611,129128437,138353,189450,0,1,9,1,0,0,1
1767649029.7826247,0,12612,129138437,138344,189444,0,0,9,1,0,0,1
1767649029.7840738,0,12613,129148437,138344,189444,0,0,11,1,1,0,1
1767649029.7857933,0,12614,129158437,138344,189444,0,0,11,1,1,0,1
1767649029.787376,0,12615,129168437,138344,189444,0,0,11,1,1,0,1
1767649029.8298326,0,12616,129178437,138345,189434,0,1,9,1,0,0,1
1767649029.8315587,0,12617,129188437,138366,189443,0,0,9,1,0,0,1
1767649029.8331034,0,12618,129198437,138366,189443,0,0,11,1,1,0,1
1767649029.834834,0,12619,129208437,138366,189443,0,0,11,1,1,0,1
1767649029.8375702,0,12620,129218437,138366,189443,0,0,3,1,1,0,0
1767649029.8798916,0,12621,129228437,138338,189433,0,1,9,1,0,0,1
1767649029.881567,0,12622,129238437,138383,189445,0,0,9,1,0,0,1
1767649029.8832457,0,12623,129248437,138383,189445,0,0,11,1,1,0,1
1767649029.8848166,0,12624,129258437,138383,189445,0,0,11,1,1,0,1
1767649029.8864806,0,12625,129268437,138383,189445,0,0,11,1,1,0,1
1767649029.9309714,0,12626,129278437,138351,189435,0,1,9,1,0,0,1
1767649029.9327183,0,12627,129288437,138356,189422,0,0,9,1,0,0,1
1767649029.934457,0,12628,129298437,138356,189422,0,0,11,1,1,0,1
1767649029.9360592,0,12629,129308437,138356,189422,0,0,11,1,1,0,1
1767649029.9800146,0,12630,129318437,138358,189444,0,1,1,1,0,0,0
1767649029.981571,0,12631,129328437,138391,189438,0,0,9,1,0,0,1
1767649029.983134,0,12632,129338437,138391,189438,0,0,11,1,1,0,1
1767649029.9847147,0,12633,129348437,138391,189438,0,0,11,1,1,0,1
1767649029.9863749,0,12634,129358437,138391,189438,0,0,11,1,1,0,1
1767649029.987949,0,12635,129368437,138391,189438,0,0,11,1,1,0,1
1767649030.0298135,0,12636,129378437,138347,189439,0,1,9,1,0,0,1
1767649030.03165,0,12637,129388437,138368,189440,0,0,9,1,0,0,1
1767649030.0331705,0,12638,129398437,138368,189440,0,0,11,1,1,0,1
1767649030.0348644,0,12639,129408437,138368,189440,0,0,11,1,1,0,1
1767649030.0376492,0,12640,129418437,138368,189440,0,0,3,1,1,0,0
1767649030.0800035,0,12641,129428437,138350,189443,0,1,9,1,0,0,1
1767649030.0815742,0,12642,129438437,138367,189413,0,0,9,1,0,0,1
1767649030.0832026,0,12643,129448437,138367,189413,0,0,11,1,1,0,1
1767649030.084838,0,12644,129458437,138367,189413,0,0,11,1,1,0,1
1767649030.086474,0,12645,129468437,138367,189413,0,0,11,1,1,0,1
1767649030.130744,0,12646,129478437,138352,189447,0,1,9,1,0,0,1
1767649030.1324239,0,12647,129488437,138357,189416,0,0,9,1,0,0,1
1767649030.1338654,0,12648,129498437,138357,189416,0,0,11,1,1,0,1
1767649030.1354933,0,12649,129508437,138357,189416,0,0,11,1,1,0,1
1767649030.1808345,0,12650,129518437,138362,189414,0,1,1,1,0,0,0
1767649030.1824617,0,12651,129528437,138360,189434,0,0,9,1,0,0,1
1767649030.1840029,0,12652,129538437,138360,189434,0,0,11,1,1,0,1
1767649030.1859584,0,12653,129548437,138360,189434,0,0,11,1,1,0,1
1767649030.1873884,0,12654,129558437,138360,189434,0,0,11,1,1,0,1
1767649030.229847,0,12655,129568437,138363,189422,0,1,9,1,0,0,1
1767649030.2315862,0,12656,129578437,138374,189439,0,0,9,1,0,0,1
1767649030.2333896,0,12657,129588437,138374,189439,0,0,11,1,1,0,1
1767649030.2351391,0,12658,129598437,138374,189439,0,0,11,1,1,0,1
1767649030.2366943,0,12659,129608437,138374,189439,0,0,11,1,1,0,1
1767649030.2818816,0,12660,129618437,138337,189389,0,1,1,1,0,0,0
1767649030.2834651,0,12661,129628437,138348,189449,0,0,9,1,0,0,1
1767649030.2850413,0,12662,129638437,138348,189449,0,0,11,1,1,0,1
1767649030.2867317,0,12663,129648437,138348,189449,0,0,11,1,1,0,1
1767649030.3308618,0,12664,129658437,138370,189431,0,1,9,1,0,0,1
1767649030.3325002,0,12665,129668437,138350,189404,0,0,9,1,0,0,1
1767649030.3341446,0,12666,129678437,138350,189404,0,0,11,1,1,0,1
1767649030.3357668,0,12667,129688437,138350,189404,0,0,11,1,1,0,1
1767649030.3373878,0,12668,129698437,138350,189404,0,0,11,1,1,0,1
1767649030.3797581,0,12669,129708437,138388,189416,0,1,9,1,0,0,1
1767649030.383054,0,12670,129718437,138362,189431,0,0,1,1,0,0,0
1767649030.384912,0,12671,129728437,138362,189431,0,0,11,1,1,0,1
1767649030.3863883,0,12672,129738437,138362,189431,0,0,11,1,1,0,1
1767649030.387963,0,12673,129748437,138362,189431,0,0,11,1,1,0,1
1767649030.4297254,0,12674,129758437,138333,189441,0,1,9,1,0,0,1
1767649030.4312894,0,12675,129768437,138351,189418,0,0,9,1,0,0,1
1767649030.4328496,0,12676,129778437,138351,189418,0,0,11,1,1,0,1
1767649030.4344633,0,12677,129788437,138351,189418,0,0,11,1,1,0,1
1767649030.4360874,0,12678,129798437,138351,189418,0,0,11,1,1,0,1
1767649030.437839,0,12679,129808437,138351,189418,0,0,11,1,1,0,1
1767649030.4810185,0,12680,129818437,138354,189417,0,1,1,1,0,0,0
1767649030.4826877,0,12681,129828437,138366,189418,0,0,9,1,0,0,1
1767649030.4842296,0,12682,129838437,138366,189418,0,0,11,1,1,0,1
1767649030.485821,0,12683,129848437,138366,189418,0,0,11,1,1,0,1
1767649030.487475,0,12684,129858437,138366,189418,0,0,11,1,1,0,1
1767649030.5297396,0,12685,129868437,138392,189413,0,1,9,1,0,0,1
1767649030.531388,0,12686,129878437,138364,189422,0,0,9,1,0,0,1
1767649030.532959,0,12687,129888437,138364,189422,0,0,11,1,1,0,1
1767649030.534781,0,12688,129898437,138364,189422,0,0,11,1,1,0,1
1767649030.5363865,0,12689,129908437,138364,189422,0,0,11,1,1,0,1
1767649030.579786,0,12690,129918437,138366,189427,0,1,1,1,0,0,0
1767649030.581482,0,12691,129928437,138368,189405,0,0,9,1,0,0,1
1767649030.5830622,0,12692,129938437,138368,189405,0,0,11,1,1,0,1
1767649030.5848286,0,12693,129948437,138368,189405,0,0,11,1,1,0,1
1767649030.5865386,0,12694,129958437,138368,189405,0,0,11,1,1,0,1
1767649030.588223,0,12695,129968437,138368,189405,0,0,11,1,1,0,1
1767649030.630906,0,12696,129978437,138366,189392,0,1,9,1,0,0,1
1767649030.6324608,0,12697,129988437,138333,189361,0,0,9,1,0,0,1
1767649030.634219,0,12698,129998437,138333,189361,0,0,11,1,1,0,1
1767649030.6358337,0,12699,130008437,138333,189361,0,0,11,1,1,0,1
1767649030.6809025,0,12700,130018437,138328,189420,0,1,1,1,0,0,0
1767649030.682473,0,12701,130028437,138323,189387,0,0,9,1,0,0,1
1767649030.6841135,0,12702,130038437,138323,189387,0,0,11,1,1,0,1
1767649030.6858833,0,12703,130048437,138323,189387,0,0,11,1,1,0,1
1767649030.6874769,0,12704,130058437,138323,189387,0,0,11,1,1,0,1
1767649030.7298095,0,12705,130068437,138311,189417,0,1,9,1,0,0,1
1767649030.7314878,0,12706,130078437,138309,189446,0,0,9,1,0,0,1
1767649030.733071,0,12707,130088437,138309,189446,0,0,11,1,1,0,1
1767649030.7346425,0,12708,130098437,138309,189446,0,0,11,1,1,0,1
1767649030.736217,0,12709,130108437,138309,189446,0,0,11,1,1,0,1
1767649030.7743902,0,12710,130118437,138309,189446,0,0,3,1,1,0,0
1767649030.7759337,0,12711,130128437,138309,189446,0,0,11,1,1,0,1
1767649030.7776353,0,12712,130138437,138309,189446,0,0,11,1,1,0,1
1767649030.8197765,0,12713,130148437,138317,189434,0,1,9,1,0,0,1
1767649030.8213062,0,12714,130158437,138300,189430,0,0,9,1,0,0,1
1767649030.8228443,0,12715,130168437,138300,189430,0,0,11,1,1,0,1
1767649030.8246324,0,12716,130178437,138300,189430,0,0,11,1,1,0,1
1767649030.8263133,0,12717,130188437,138300,189430,0,0,11,1,1,0,1
1767649030.8278608,0,12718,130198437,138300,189430,0,0,11,1,1,0,1
1767649030.869839,0,12719,130208437,138312,189435,0,1,9,1,0,0,1
1767649030.872635,0,12720,130218437,138275,189412,0,0,1,1,0,0,0
1767649030.874391,0,12721,130228437,138275,189412,0,0,11,1,1,0,1
1767649030.8760214,0,12722,130238437,138275,189412,0,0,11,1,1,0,1
1767649030.8775046,0,12723,130248437,138275,189412,0,0,11,1,1,0,1
1767649030.9197745,0,12724,130258437,138283,189420,0,1,9,1,0,0,1
1767649030.9214807,0,12725,130268437,138282,189418,0,0,9,1,0,0,1
1767649030.9230428,0,12726,130278437,138282,189418,0,0,11,1,1,0,1
1767649030.9246364,0,12727,130288437,138282,189418,0,0,11,1,1,0,1
1767649030.9262285,0,12728,130298437,138282,189418,0,0,11,1,1,0,1
1767649030.9278507,0,12729,130308437,138282,189418,0,0,11,1,1,0,1
1767649030.9708707,0,12730,130318437,138259,189419,0,1,1,1,0,0,0
1767649030.9726334,0,12731,130328437,138272,189409,0,0,9,1,0,0,1
1767649030.9742107,0,12732,130338437,138272,189409,0,0,11,1,1,0,1
1767649030.9760354,0,12733,130348437,138272,189409,0,0,11,1,1,0,1
1767649030.9775786,0,12734,130358437,138272,189409,0,0,11,1,1,0,1
1767649031.0197935,0,12735,130368437,138299,189424,0,1,9,1,0,0,1
1767649031.0214834,0,12736,130378437,138270,189426,0,0,9,1,0,0,1
1767649031.023075,0,12737,130388437,138270,189426,0,0,11,1,1,0,1
1767649031.0248528,0,12738,130398437,138270,189426,0,0,11,1,1,0,1
1767649031.0264704,0,12739,130408437,138270,189426,0,0,11,1,1,0,1
1767649031.0697594,0,12740,130418437,138300,189433,0,1,1,1,0,0,0
1767649031.0714753,0,12741,130428437,138292,189441,0,0,9,1,0,0,1
1767649031.0730581,0,12742,130438437,138292,189441,0,0,11,1,1,0,1
1767649031.0747197,0,12743,130448437,138292,189441,0,0,11,1,1,0,1
1767649031.076395,0,12744,130458437,138292,189441,0,0,11,1,1,0,1
